Brand,Family,Generation,Series,Model,CPU_Name,Launch_Year,Launch_Quarter,Platform,Socket,Architecture,Codename,Process_Node_nm,Die_Size_mm2,Transistors_Billion,Chiplet_Design,Cores_Physical,Cores_Efficiency,Cores_Performance,Threads,Base_Clock_GHz,Boost_Clock_GHz,All_Core_Boost_GHz,Cache_L1_KB,Cache_L2_MB,Cache_L3_MB,TDP_W,PBP_W,MTP_W,Unlocked_Multiplier,Integrated_Graphics,iGPU_Model,iGPU_EUs,iGPU_Execution_Units,iGPU_Base_MHz,iGPU_Boost_MHz,Memory_Type,Memory_Channels,Max_Memory_GB,Memory_Speed_MHz,ECC_Support,PCIe_Version,PCIe_Lanes,PCIe_Lanes_CPU,Hyperthreading,XMP_Support,EXPO_Support,Overclocking_Support,AVX_Support,AVX512_Support,AES_NI,TSX,SGX,VT_x,VT_d,TXT,FCLK_MHz,Ring_Bus,Mesh_Interconnect,Boost_Technology,Thermal_Velocity_Boost,Turbo_Boost_Version,Max_Operating_Temp_C,Cooler_Included,Recommended_Chipsets,Launch_MSRP_USD,Current_Tier,Segment,Use_Case,Product_Line,Multi_Core_Score_Cinebench_R23,Single_Core_Score_Cinebench_R23,Passmark_Score,Geekbench5_Single,Geekbench5_Multi,Power_Efficiency_Rating,Notes
Intel,Core i7,8th Gen,i7-8xxx,i7-8700,Intel Core i7-8700,2017,Q4,Desktop,LGA1151v2,Coffee Lake,Coffee Lake,14+,149.6,3.0,No,6,0,6,12,3.2,4.6,4.3,192,1.5MB,12,65,65,65,No,Yes,Intel UHD 630,24,24,350,1200,DDR4,2,64,2666,No,PCIe 3.0,16,16,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,400,Yes,No,Turbo Boost,No,2.0,100,No,"H370,B360,Z370",303,High-End,Desktop,Gaming/Productivity,12500,1200,14800,1080,7800,Good,Coffee Lake HT 6-core
Intel,Core i7,8th Gen,i7-8xxx,i7-8700K,Intel Core i7-8700K,2017,Q4,Desktop,LGA1151v2,Coffee Lake,Coffee Lake,14+,149.6,3.0,No,6,0,6,12,3.7,4.7,4.5,192,1.5MB,12,95,95,95,Yes,Yes,Intel UHD 630,24,24,350,1200,DDR4,2,64,2666,No,PCIe 3.0,16,16,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,400,Yes,No,Turbo Boost,No,2.0,100,No,"Z370",359,High-End,Desktop,Gaming/Streaming,13500,1250,16000,1120,8200,Good,Coffee Lake unlocked HT flagship
Intel,Core i9,8th Gen,i9-8xxx,i9-8950HK,Intel Core i9-8950HK,2018,Q2,Mobile,FCBGA1440,Coffee Lake-H,Coffee Lake-H,14+,149.6,3.0,No,6,0,6,12,2.9,4.8,4.3,192,1.5MB,12,45,45,45,Yes,Yes,Intel UHD 630,24,24,350,1150,DDR4,2,64,2666,No,PCIe 3.0,16,16,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,400,Yes,No,Turbo Boost,Yes,2.0,100,No,N/A,583,High-End,Mobile,Gaming/Workstation,13200,1230,15800,1100,8000,Good,First mobile i9 with TVB
Intel,Core i3,9th Gen,i3-9xxx,i3-9100,Intel Core i3-9100,2019,Q1,Desktop,LGA1151v2,Coffee Lake-R,Coffee Lake Refresh,14++,149.6,3.0,No,4,0,4,4,3.6,4.2,4.0,256,512KB,6,65,65,65,No,Yes,Intel UHD 630,24,24,350,1100,DDR4,2,64,2400,No,PCIe 3.0,16,16,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,400,Yes,No,Turbo Boost,No,2.0,100,No,"H370,B360,Z390,B365",122,Budget,Desktop,Home/Office,5400,1080,7400,990,4600,Fair,CFL-R quad i3 with turbo
Intel,Core i5,9th Gen,i5-9xxx,i5-9400,Intel Core i5-9400,2019,Q1,Desktop,LGA1151v2,Coffee Lake-R,Coffee Lake Refresh,14++,149.6,3.0,No,6,0,6,6,2.9,4.1,3.9,192,1.5MB,9,65,65,65,No,Yes,Intel UHD 630,24,24,350,1050,DDR4,2,64,2666,No,PCIe 3.0,16,16,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,400,Yes,No,Turbo Boost,No,2.0,100,No,"H370,B360,Z390,H310",182,Mid-Range,Desktop,Gaming/Office,8200,1080,11200,1020,6100,Good,CFL-R 6-core budget gaming
Intel,Core i5,9th Gen,i5-9xxx,i5-9600K,Intel Core i5-9600K,2018,Q4,Desktop,LGA1151v2,Coffee Lake-R,Coffee Lake Refresh,14++,149.6,3.0,No,6,0,6,6,3.7,4.6,4.4,192,1.5MB,9,95,95,95,Yes,Yes,Intel UHD 630,24,24,350,1150,DDR4,2,64,2666,No,PCIe 3.0,16,16,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,400,Yes,No,Turbo Boost,No,2.0,100,No,"Z390",262,Mid-Range,Desktop,Gaming,9500,1160,12800,1070,6700,Good,Unlocked CFL-R 6-core gaming
Intel,Core i7,9th Gen,i7-9xxx,i7-9700K,Intel Core i7-9700K,2018,Q4,Desktop,LGA1151v2,Coffee Lake-R,Coffee Lake Refresh,14++,149.6,3.0,No,8,0,8,8,3.6,4.9,4.7,256,2MB,12,95,95,95,Yes,Yes,Intel UHD 630,24,24,350,1200,DDR4,2,64,2666,No,PCIe 3.0,16,16,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,400,Yes,No,Turbo Boost,No,2.0,100,No,"Z390",374,High-End,Desktop,Gaming,12800,1240,15500,1100,7900,Good,CFL-R unlocked 8-core no HT
Intel,Core i9,9th Gen,i9-9xxx,i9-9900K,Intel Core i9-9900K,2018,Q4,Desktop,LGA1151v2,Coffee Lake-R,Coffee Lake Refresh,14++,149.6,3.0,No,8,0,8,16,3.6,5.0,4.7,256,2MB,16,95,95,95,Yes,Yes,Intel UHD 630,24,24,350,1200,DDR4,2,64,2666,No,PCIe 3.0,16,16,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,400,Yes,No,Turbo Boost,No,2.0,100,No,"Z390",488,Enthusiast,Desktop,Gaming/Streaming,16200,1280,19800,1140,9500,Good,CFL-R flagship 8-core HT gaming king
Intel,Core i9,9th Gen,i9-9xxx,i9-9900KS,Intel Core i9-9900KS,2019,Q4,Desktop,LGA1151v2,Coffee Lake-R,Coffee Lake Refresh,14++,149.6,3.0,No,8,0,8,16,4.0,5.0,5.0,256,2MB,16,127,127,127,Yes,Yes,Intel UHD 630,24,24,350,1200,DDR4,2,64,2666,No,PCIe 3.0,16,16,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,400,Yes,No,Turbo Boost,No,2.0,100,No,"Z390",513,Enthusiast,Desktop,Gaming/Streaming,16500,1300,20200,1160,9700,Fair,Special edition all-core 5GHz guaranteed
Intel,Core i3,10th Gen,i3-10xxx,i3-10100,Intel Core i3-10100,2020,Q1,Desktop,LGA1200,Comet Lake,Comet Lake,14++,149.6,3.0,No,4,0,4,8,3.6,4.3,4.1,256,512KB,6,65,65,65,No,Yes,Intel UHD 630,24,24,350,1100,DDR4,2,128,2666,No,PCIe 3.0,16,16,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,400,Yes,No,Turbo Boost,No,2.0,100,No,"H470,B460,Z490,H410",122,Budget,Desktop,Home/Office,6800,1160,8500,1050,5100,Fair,CML quad HT i3
Intel,Core i5,10th Gen,i5-10xxx,i5-10400,Intel Core i5-10400,2020,Q1,Desktop,LGA1200,Comet Lake,Comet Lake,14++,149.6,3.0,No,6,0,6,12,2.9,4.3,4.1,192,1.5MB,12,65,65,65,No,Yes,Intel UHD 630,24,24,350,1050,DDR4,2,128,2666,No,PCIe 3.0,16,16,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,400,Yes,No,Turbo Boost,No,2.0,100,No,"H470,B460,Z490,H410",182,Mid-Range,Desktop,Gaming/Office,10500,1160,13000,1080,7200,Good,Budget gaming king 6-core HT
Intel,Core i5,10th Gen,i5-10xxx,i5-10600K,Intel Core i5-10600K,2020,Q1,Desktop,LGA1200,Comet Lake,Comet Lake,14++,149.6,3.0,No,6,0,6,12,4.1,4.8,4.5,192,1.5MB,12,125,125,125,Yes,Yes,Intel UHD 630,24,24,350,1150,DDR4,2,128,2666,No,PCIe 3.0,16,16,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,400,Yes,No,Turbo Boost,No,2.0,100,No,"Z490",262,Mid-Range,Desktop,Gaming,11500,1210,14500,1120,7600,Good,Comet Lake unlocked 6-core
Intel,Core i7,10th Gen,i7-10xxx,i7-10700,Intel Core i7-10700,2020,Q1,Desktop,LGA1200,Comet Lake,Comet Lake,14++,149.6,3.0,No,8,0,8,16,2.9,4.8,4.5,256,2MB,16,65,65,65,No,Yes,Intel UHD 630,24,24,350,1200,DDR4,2,128,2666,No,PCIe 3.0,16,16,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,400,Yes,No,Turbo Boost,No,2.0,100,No,"H470,B460,Z490",323,High-End,Desktop,Gaming/Productivity,14500,1200,17500,1120,9200,Good,Comet Lake 8-core HT locked
Intel,Core i7,10th Gen,i7-10xxx,i7-10700K,Intel Core i7-10700K,2020,Q1,Desktop,LGA1200,Comet Lake,Comet Lake,14++,149.6,3.0,No,8,0,8,16,3.8,5.1,4.8,256,2MB,16,125,125,125,Yes,Yes,Intel UHD 630,24,24,350,1200,DDR4,2,128,2666,No,PCIe 3.0,16,16,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,400,Yes,No,Turbo Boost,No,2.0,100,No,"Z490",374,High-End,Desktop,Gaming/Streaming,15200,1260,18500,1150,9800,Good,Comet Lake unlocked 8-core HT
Intel,Core i9,10th Gen,i9-10xxx,i9-10900K,Intel Core i9-10900K,2020,Q1,Desktop,LGA1200,Comet Lake,Comet Lake,14++,149.6,3.0,No,10,0,10,20,3.7,5.3,5.1,320,2.5MB,20,125,125,125,Yes,Yes,Intel UHD 630,24,24,350,1200,DDR4,2,128,2666,No,PCIe 3.0,16,16,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,400,Yes,No,Turbo Boost,Yes,3.0,100,No,"Z490",488,Enthusiast,Desktop,Gaming/Productivity,19500,1300,22800,1180,10800,Fair,Comet Lake 10-core HT flagship TVB
Intel,Core i9,10th Gen,i9-10xxx,i9-10900KS,Intel Core i9-10900KS,2020,Q3,Desktop,LGA1200,Comet Lake,Comet Lake,14++,149.6,3.0,No,10,0,10,20,4.0,5.3,5.1,320,2.5MB,20,125,125,125,Yes,Yes,Intel UHD 630,24,24,350,1200,DDR4,2,128,2666,No,PCIe 3.0,16,16,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,400,Yes,No,Turbo Boost,Yes,3.0,100,No,"Z490",513,Enthusiast,Desktop,Gaming/Productivity,19800,1310,23100,1190,11000,Fair,Special edition guaranteed 4GHz all-core boost
Intel,Core i3,11th Gen,i3-11xxx,i3-11100,Intel Core i3-11100,2021,Q2,Desktop,LGA1200,Rocket Lake,Rocket Lake,14+++,276,6.0,No,4,0,4,8,3.6,4.4,4.2,384,5MB,12,65,65,65,No,Yes,Intel UHD 750,32,32,350,1300,DDR4,2,128,3200,No,PCIe 4.0,20,20,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,400,No,Yes,Turbo Boost,No,2.0,100,No,"H570,B560,Z590,H510",134,Budget,Desktop,Home/Office,7200,1280,9200,1200,5800,Fair,RKL quad PCIe 4.0
Intel,Core i5,11th Gen,i5-11xxx,i5-11400,Intel Core i5-11400,2021,Q2,Desktop,LGA1200,Rocket Lake,Rocket Lake,14+++,276,6.0,No,6,0,6,12,2.6,4.4,4.2,384,7.5MB,12,65,65,65,No,Yes,Intel UHD 730,24,24,350,1300,DDR4,2,128,3200,No,PCIe 4.0,20,20,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,400,No,Yes,Turbo Boost,No,2.0,100,No,"H570,B560,Z590,H510",182,Mid-Range,Desktop,Gaming/Office,11200,1300,14500,1230,8000,Good,RKL 6-core value king PCIe 4.0
Intel,Core i5,11th Gen,i5-11xxx,i5-11600K,Intel Core i5-11600K,2021,Q1,Desktop,LGA1200,Rocket Lake,Rocket Lake,14+++,276,6.0,No,6,0,6,12,3.9,4.9,4.6,384,7.5MB,12,125,125,125,Yes,Yes,Intel UHD 750,32,32,350,1300,DDR4,2,128,3200,No,PCIe 4.0,20,20,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,400,No,Yes,Turbo Boost,No,2.0,100,No,"Z590",262,Mid-Range,Desktop,Gaming,11800,1380,15500,1280,8400,Good,RKL unlocked 6-core
Intel,Core i7,11th Gen,i7-11xxx,i7-11700,Intel Core i7-11700,2021,Q2,Desktop,LGA1200,Rocket Lake,Rocket Lake,14+++,276,6.0,No,8,0,8,16,2.5,4.9,4.6,384,10MB,16,65,65,65,No,Yes,Intel UHD 750,32,32,350,1300,DDR4,2,128,3200,No,PCIe 4.0,20,20,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,400,No,Yes,Turbo Boost,No,2.0,100,No,"H570,B560,Z590",323,High-End,Desktop,Gaming/Productivity,14800,1350,18200,1280,9600,Good,RKL 8-core locked PCIe 4.0
Intel,Core i7,11th Gen,i7-11xxx,i7-11700K,Intel Core i7-11700K,2021,Q1,Desktop,LGA1200,Rocket Lake,Rocket Lake,14+++,276,6.0,No,8,0,8,16,3.6,5.0,4.8,384,10MB,16,125,125,125,Yes,Yes,Intel UHD 750,32,32,350,1300,DDR4,2,128,3200,No,PCIe 4.0,20,20,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,400,No,Yes,Turbo Boost,No,2.0,100,No,"Z590",374,High-End,Desktop,Gaming/Streaming,15500,1420,19500,1320,10200,Good,RKL unlocked 8-core
Intel,Core i9,11th Gen,i9-11xxx,i9-11900K,Intel Core i9-11900K,2021,Q1,Desktop,LGA1200,Rocket Lake,Rocket Lake,14+++,276,6.0,No,8,0,8,16,3.5,5.2,4.9,384,10MB,16,125,125,125,Yes,Yes,Intel UHD 750,32,32,350,1300,DDR4,2,128,3200,No,PCIe 4.0,20,20,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,400,No,Yes,Turbo Boost,Yes,3.0,100,No,"Z590",539,Enthusiast,Desktop,Gaming/Productivity,15800,1480,20500,1360,10500,Poor,RKL 8-core flagship hot and power hungry
Intel,Core i3,12th Gen,i3-12xxx,i3-12100,Intel Core i3-12100,2022,Q1,Desktop,LGA1700,Alder Lake,Alder Lake,Intel 7 (10nm),215,10.0,No,4,0,4,8,3.3,4.3,4.1,256+192,5MB,12,60,60,60,No,Yes,Intel UHD 730,24,24,300,1450,DDR4/DDR5,2,128,4800,No,PCIe 5.0,16,16,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,400,No,Yes,Turbo Boost,No,2.0,100,No,"H670,B660,Z690,H610",122,Budget,Desktop,Home/Office/Gaming,8000,1620,11500,1820,7200,Great,Alder Lake quad legendary budget value
Intel,Core i5,12th Gen,i5-12xxx,i5-12400,Intel Core i5-12400,2022,Q1,Desktop,LGA1700,Alder Lake,Alder Lake,Intel 7 (10nm),215,10.0,No,6,0,6,12,2.5,4.4,4.2,288+384,7.5MB,18,65,65,65,No,Yes,Intel UHD 730,24,24,300,1450,DDR4/DDR5,2,128,4800,No,PCIe 5.0,16,16,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,400,No,Yes,Turbo Boost,No,2.0,100,No,"H670,B660,Z690,H610",192,Mid-Range,Desktop,Gaming/Office,12500,1700,15800,1860,9800,Great,Alder Lake 6P mainstream value pick
Intel,Core i5,12th Gen,i5-12xxx,i5-12600K,Intel Core i5-12600K,2021,Q4,Desktop,LGA1700,Alder Lake,Alder Lake,Intel 7 (10nm),215,10.0,No,10,4,6,16,3.7,4.9,4.5,640+512,9.5MB,20,125,150,150,Yes,Yes,Intel UHD 770,32,32,300,1450,DDR4/DDR5,2,128,4800,No,PCIe 5.0,16,16,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,800,No,Yes,Turbo Boost,No,2.0,100,No,"Z690",289,Mid-Range,Desktop,Gaming,18500,1850,20500,1930,12500,Great,Alder Lake hybrid 10-core gaming value
Intel,Core i7,12th Gen,i7-12xxx,i7-12700,Intel Core i7-12700,2021,Q4,Desktop,LGA1700,Alder Lake,Alder Lake,Intel 7 (10nm),215,10.0,No,12,4,8,20,2.1,4.9,4.6,640+512,12MB,25,65,180,180,No,Yes,Intel UHD 770,32,32,300,1500,DDR4/DDR5,2,128,4800,No,PCIe 5.0,16,16,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,800,No,Yes,Turbo Boost,No,2.0,100,No,"H670,B660,Z690",323,High-End,Desktop,Gaming/Productivity,21000,1900,24500,1960,14500,Great,Alder Lake 12-core powerhouse
Intel,Core i7,12th Gen,i7-12xxx,i7-12700K,Intel Core i7-12700K,2021,Q4,Desktop,LGA1700,Alder Lake,Alder Lake,Intel 7 (10nm),215,10.0,No,12,4,8,20,3.6,5.0,4.7,640+512,12MB,25,125,190,190,Yes,Yes,Intel UHD 770,32,32,300,1500,DDR4/DDR5,2,128,4800,No,PCIe 5.0,16,16,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,800,No,Yes,Turbo Boost,No,2.0,100,No,"Z690",409,High-End,Desktop,Gaming/Productivity,22500,1960,26000,1990,15200,Great,Alder Lake unlocked 12-core
Intel,Core i9,12th Gen,i9-12xxx,i9-12900K,Intel Core i9-12900K,2021,Q4,Desktop,LGA1700,Alder Lake,Alder Lake,Intel 7 (10nm),215,10.0,No,16,8,8,24,3.2,5.2,5.0,640+512,14MB,30,125,241,241,Yes,Yes,Intel UHD 770,32,32,300,1550,DDR4/DDR5,2,128,4800,No,PCIe 5.0,16,16,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,800,No,Yes,Turbo Boost,Yes,3.0,100,No,"Z690",589,Enthusiast,Desktop,Gaming/Workstation,27500,2000,30000,2030,18000,Good,Alder Lake 16-core flagship power beast
Intel,Core i9,12th Gen,i9-12xxx,i9-12900KS,Intel Core i9-12900KS,2022,Q1,Desktop,LGA1700,Alder Lake,Alder Lake,Intel 7 (10nm),215,10.0,No,16,8,8,24,3.4,5.5,5.2,640+512,14MB,30,150,241,241,Yes,Yes,Intel UHD 770,32,32,300,1550,DDR4/DDR5,2,128,4800,No,PCIe 5.0,16,16,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,800,No,Yes,Turbo Boost,Yes,3.0,100,No,"Z690",739,Enthusiast,Desktop,Gaming/Workstation,28000,2050,31000,2060,18500,Fair,First consumer 5.5GHz boost CPU
Intel,Core i3,13th Gen,i3-13xxx,i3-13100,Intel Core i3-13100,2023,Q1,Desktop,LGA1700,Raptor Lake,Raptor Lake,Intel 7 (10nm),257,10.0,No,4,0,4,8,3.4,4.5,4.3,256+192,5MB,12,60,60,60,No,Yes,Intel UHD 730,24,24,300,1550,DDR4/DDR5,2,192,5200,No,PCIe 5.0,16,16,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,400,No,Yes,Turbo Boost,No,2.0,100,No,"H770,B760,Z790,H710",134,Budget,Desktop,Home/Office,8500,1680,12500,1870,7600,Great,RPL quad-core budget value
Intel,Core i5,13th Gen,i5-13xxx,i5-13400,Intel Core i5-13400,2023,Q1,Desktop,LGA1700,Raptor Lake,Raptor Lake,Intel 7 (10nm),257,10.0,No,10,4,6,16,2.5,4.6,4.4,576+384,9.5MB,20,65,65,65,No,Yes,Intel UHD 730,24,24,300,1550,DDR4/DDR5,2,192,5200,No,PCIe 5.0,16,16,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,800,No,Yes,Turbo Boost,No,2.0,100,No,"H770,B760,Z790,H710",221,Mid-Range,Desktop,Gaming/Office,16500,1750,19000,1900,12500,Great,RPL 10-core gaming value champion
